year,state,weeks_left,days_left,party,candidate,poll_date,poll_support,before_convention
2016,National,10,69,REP,Donald Trump,8/31/16,38.90142,FALSE
2016,National,10,69,DEM,Hillary Rodham Clinton,8/31/16,43.52583,FALSE
2016,National,10,68,REP,Donald Trump,9/1/16,38.94855,FALSE
2016,National,10,68,DEM,Hillary Rodham Clinton,9/1/16,43.36223,FALSE
2016,National,10,67,REP,Donald Trump,9/2/16,38.8969,FALSE
2016,National,10,67,DEM,Hillary Rodham Clinton,9/2/16,43.28128,FALSE
2016,National,9,66,REP,Donald Trump,9/3/16,39.18399,FALSE
2016,National,9,66,DEM,Hillary Rodham Clinton,9/3/16,43.1814,FALSE
2016,National,9,65,REP,Donald Trump,9/4/16,39.56172,FALSE
2016,National,9,65,DEM,Hillary Rodham Clinton,9/4/16,43.06389,FALSE
2016,National,9,64,REP,Donald Trump,9/5/16,39.67773,FALSE
2016,National,9,64,DEM,Hillary Rodham Clinton,9/5/16,42.96796,FALSE
2016,National,9,63,REP,Donald Trump,9/6/16,39.60244,FALSE
2016,National,9,63,DEM,Hillary Rodham Clinton,9/6/16,42.90587,FALSE
2016,National,9,62,REP,Donald Trump,9/7/16,39.52224,FALSE
2016,National,9,62,DEM,Hillary Rodham Clinton,9/7/16,42.9903,FALSE
2016,National,9,61,REP,Donald Trump,9/8/16,39.40896,FALSE
2016,National,9,61,DEM,Hillary Rodham Clinton,9/8/16,42.91948,FALSE
2016,National,9,60,REP,Donald Trump,9/9/16,39.74294,FALSE
2016,National,9,60,DEM,Hillary Rodham Clinton,9/9/16,42.78828,FALSE
2016,National,8,59,REP,Donald Trump,9/10/16,39.83234,FALSE
2016,National,8,59,DEM,Hillary Rodham Clinton,9/10/16,42.73341,FALSE
2016,National,8,58,REP,Donald Trump,9/11/16,39.98423,FALSE
2016,National,8,58,DEM,Hillary Rodham Clinton,9/11/16,42.7317,FALSE
2016,National,8,57,REP,Donald Trump,9/12/16,39.95979,FALSE
2016,National,8,57,DEM,Hillary Rodham Clinton,9/12/16,42.66032,FALSE
2016,National,8,56,REP,Donald Trump,9/13/16,40.15223,FALSE
2016,National,8,56,DEM,Hillary Rodham Clinton,9/13/16,42.67202,FALSE
2016,National,8,55,REP,Donald Trump,9/14/16,40.20077,FALSE
2016,National,8,55,DEM,Hillary Rodham Clinton,9/14/16,42.61724,FALSE
2016,National,8,54,REP,Donald Trump,9/15/16,40.35649,FALSE
2016,National,8,54,DEM,Hillary Rodham Clinton,9/15/16,42.56108,FALSE
2016,National,8,53,REP,Donald Trump,9/16/16,40.49952,FALSE
2016,National,8,53,DEM,Hillary Rodham Clinton,9/16/16,42.71588,FALSE
2016,National,7,52,REP,Donald Trump,9/17/16,40.69218,FALSE
2016,National,7,52,DEM,Hillary Rodham Clinton,9/17/16,42.61554,FALSE
2016,National,7,51,REP,Donald Trump,9/18/16,40.81042,FALSE
2016,National,7,51,DEM,Hillary Rodham Clinton,9/18/16,42.66088,FALSE
2016,National,7,50,REP,Donald Trump,9/19/16,40.52131,FALSE
2016,National,7,50,DEM,Hillary Rodham Clinton,9/19/16,42.72853,FALSE
2016,National,7,49,REP,Donald Trump,9/20/16,40.44974,FALSE
2016,National,7,49,DEM,Hillary Rodham Clinton,9/20/16,42.84356,FALSE
2016,National,7,48,REP,Donald Trump,9/21/16,40.58829,FALSE
2016,National,7,48,DEM,Hillary Rodham Clinton,9/21/16,42.87093,FALSE
2016,National,7,47,REP,Donald Trump,9/22/16,40.70795,FALSE
2016,National,7,47,DEM,Hillary Rodham Clinton,9/22/16,43.10991,FALSE
2016,National,7,46,REP,Donald Trump,9/23/16,40.91531,FALSE
2016,National,7,46,DEM,Hillary Rodham Clinton,9/23/16,43.06268,FALSE
2016,National,6,45,REP,Donald Trump,9/24/16,41.06914,FALSE
2016,National,6,45,DEM,Hillary Rodham Clinton,9/24/16,42.94504,FALSE
2016,National,6,44,REP,Donald Trump,9/25/16,41.106,FALSE
2016,National,6,44,DEM,Hillary Rodham Clinton,9/25/16,43.09499,FALSE
2016,National,6,43,REP,Donald Trump,9/26/16,41.15646,FALSE
2016,National,6,43,DEM,Hillary Rodham Clinton,9/26/16,43.142,FALSE
2016,National,6,42,REP,Donald Trump,9/27/16,41.47009,FALSE
2016,National,6,42,DEM,Hillary Rodham Clinton,9/27/16,43.58094,FALSE
2016,National,6,41,REP,Donald Trump,9/28/16,41.51085,FALSE
2016,National,6,41,DEM,Hillary Rodham Clinton,9/28/16,43.67243,FALSE
2016,National,6,40,REP,Donald Trump,9/29/16,41.20408,FALSE
2016,National,6,40,DEM,Hillary Rodham Clinton,9/29/16,43.86481,FALSE
2016,National,6,39,REP,Donald Trump,9/30/16,41.16262,FALSE
2016,National,6,39,DEM,Hillary Rodham Clinton,9/30/16,43.93708,FALSE
2016,National,5,38,REP,Donald Trump,10/1/16,41.17638,FALSE
2016,National,5,38,DEM,Hillary Rodham Clinton,10/1/16,43.99314,FALSE
2016,National,5,37,REP,Donald Trump,10/2/16,40.74185,FALSE
2016,National,5,37,DEM,Hillary Rodham Clinton,10/2/16,44.25141,FALSE
2016,National,5,36,REP,Donald Trump,10/3/16,40.80964,FALSE
2016,National,5,36,DEM,Hillary Rodham Clinton,10/3/16,44.31591,FALSE
2016,National,5,35,REP,Donald Trump,10/4/16,40.76635,FALSE
2016,National,5,35,DEM,Hillary Rodham Clinton,10/4/16,44.3817,FALSE
2016,National,5,34,REP,Donald Trump,10/5/16,40.68992,FALSE
2016,National,5,34,DEM,Hillary Rodham Clinton,10/5/16,44.71149,FALSE
2016,National,5,33,REP,Donald Trump,10/6/16,40.76584,FALSE
2016,National,5,33,DEM,Hillary Rodham Clinton,10/6/16,44.8007,FALSE
2016,National,5,32,REP,Donald Trump,10/7/16,40.65306,FALSE
2016,National,5,32,DEM,Hillary Rodham Clinton,10/7/16,44.92714,FALSE
2016,National,4,31,REP,Donald Trump,10/8/16,40.41828,FALSE
2016,National,4,31,DEM,Hillary Rodham Clinton,10/8/16,44.90359,FALSE
2016,National,4,30,REP,Donald Trump,10/9/16,40.14434,FALSE
2016,National,4,30,DEM,Hillary Rodham Clinton,10/9/16,45.09569,FALSE
2016,National,4,29,REP,Donald Trump,10/10/16,39.57233,FALSE
2016,National,4,29,DEM,Hillary Rodham Clinton,10/10/16,45.48658,FALSE
2016,National,4,28,REP,Donald Trump,10/11/16,39.50127,FALSE
2016,National,4,28,DEM,Hillary Rodham Clinton,10/11/16,45.5005,FALSE
2016,National,4,27,REP,Donald Trump,10/12/16,39.49031,FALSE
2016,National,4,27,DEM,Hillary Rodham Clinton,10/12/16,45.36531,FALSE
2016,National,4,26,REP,Donald Trump,10/13/16,39.53561,FALSE
2016,National,4,26,DEM,Hillary Rodham Clinton,10/13/16,45.54258,FALSE
2016,National,4,25,REP,Donald Trump,10/14/16,39.45668,FALSE
2016,National,4,25,DEM,Hillary Rodham Clinton,10/14/16,45.62275,FALSE
2016,National,3,24,REP,Donald Trump,10/15/16,39.324,FALSE
2016,National,3,24,DEM,Hillary Rodham Clinton,10/15/16,45.60066,FALSE
2016,National,3,23,REP,Donald Trump,10/16/16,39.19754,FALSE
2016,National,3,23,DEM,Hillary Rodham Clinton,10/16/16,45.85267,FALSE
2016,National,3,22,REP,Donald Trump,10/17/16,39.04126,FALSE
2016,National,3,22,DEM,Hillary Rodham Clinton,10/17/16,45.94299,FALSE
2016,National,3,21,REP,Donald Trump,10/18/16,39.30629,FALSE
2016,National,3,21,DEM,Hillary Rodham Clinton,10/18/16,46.04335,FALSE
2016,National,3,20,REP,Donald Trump,10/19/16,39.25536,FALSE
2016,National,3,20,DEM,Hillary Rodham Clinton,10/19/16,46.02682,FALSE
2016,National,3,19,REP,Donald Trump,10/20/16,39.16004,FALSE
2016,National,3,19,DEM,Hillary Rodham Clinton,10/20/16,46.03537,FALSE
2016,National,3,18,REP,Donald Trump,10/21/16,39.1848,FALSE
2016,National,3,18,DEM,Hillary Rodham Clinton,10/21/16,46.05983,FALSE
2016,National,2,17,REP,Donald Trump,10/22/16,39.16642,FALSE
2016,National,2,17,DEM,Hillary Rodham Clinton,10/22/16,46.05999,FALSE
2016,National,2,16,REP,Donald Trump,10/23/16,39.62996,FALSE
2016,National,2,16,DEM,Hillary Rodham Clinton,10/23/16,46.29092,FALSE
2016,National,2,15,REP,Donald Trump,10/24/16,39.46993,FALSE
2016,National,2,15,DEM,Hillary Rodham Clinton,10/24/16,46.42565,FALSE
2016,National,2,14,REP,Donald Trump,10/25/16,39.69205,FALSE
2016,National,2,14,DEM,Hillary Rodham Clinton,10/25/16,46.22855,FALSE
2016,National,2,13,REP,Donald Trump,10/26/16,39.72379,FALSE
2016,National,2,13,DEM,Hillary Rodham Clinton,10/26/16,46.27116,FALSE
2016,National,2,12,REP,Donald Trump,10/27/16,39.93734,FALSE
2016,National,2,12,DEM,Hillary Rodham Clinton,10/27/16,46.15364,FALSE
2016,National,2,11,REP,Donald Trump,10/28/16,40.00899,FALSE
2016,National,2,11,DEM,Hillary Rodham Clinton,10/28/16,46.10809,FALSE
2016,National,1,10,REP,Donald Trump,10/29/16,40.18305,FALSE
2016,National,1,10,DEM,Hillary Rodham Clinton,10/29/16,46.00624,FALSE
2016,National,1,9,REP,Donald Trump,10/30/16,40.33835,FALSE
2016,National,1,9,DEM,Hillary Rodham Clinton,10/30/16,46.17724,FALSE
2016,National,1,8,REP,Donald Trump,10/31/16,40.48593,FALSE
2016,National,1,8,DEM,Hillary Rodham Clinton,10/31/16,46.06395,FALSE
2016,National,1,7,REP,Donald Trump,11/1/16,40.66982,FALSE
2016,National,1,7,DEM,Hillary Rodham Clinton,11/1/16,45.89027,FALSE
2016,National,1,6,REP,Donald Trump,11/2/16,40.64038,FALSE
2016,National,1,6,DEM,Hillary Rodham Clinton,11/2/16,45.96022,FALSE
2016,National,1,5,REP,Donald Trump,11/3/16,40.99594,FALSE
2016,National,1,5,DEM,Hillary Rodham Clinton,11/3/16,45.73878,FALSE
2016,National,1,4,REP,Donald Trump,11/4/16,41.28327,FALSE
2016,National,1,4,DEM,Hillary Rodham Clinton,11/4/16,45.82545,FALSE
2016,National,0,3,REP,Donald Trump,11/5/16,41.4508,FALSE
2016,National,0,3,DEM,Hillary Rodham Clinton,11/5/16,45.76777,FALSE
2016,National,0,2,REP,Donald Trump,11/6/16,41.65689,FALSE
2016,National,0,2,DEM,Hillary Rodham Clinton,11/6/16,45.73003,FALSE
2016,National,0,1,REP,Donald Trump,11/7/16,41.88613,FALSE
2016,National,0,1,DEM,Hillary Rodham Clinton,11/7/16,45.83657,FALSE
2016,National,0,0,REP,Donald Trump,11/8/16,41.88613,FALSE
2016,National,0,0,DEM,Hillary Rodham Clinton,11/8/16,45.83657,FALSE
2012,National,36,250,DEM,Barack Obama,3/1/12,48.642708,TRUE
2012,National,36,250,REP,Mitt Romney,3/1/12,45.492803,TRUE
2012,National,36,249,DEM,Barack Obama,3/2/12,48.662401,TRUE
2012,National,36,249,REP,Mitt Romney,3/2/12,45.440291,TRUE
2012,National,35,248,DEM,Barack Obama,3/3/12,48.719149,TRUE
2012,National,35,248,REP,Mitt Romney,3/3/12,45.627869,TRUE
2012,National,35,247,DEM,Barack Obama,3/4/12,48.231769,TRUE
2012,National,35,247,REP,Mitt Romney,3/4/12,45.651842,TRUE
2012,National,35,246,DEM,Barack Obama,3/5/12,48.304396,TRUE
2012,National,35,246,REP,Mitt Romney,3/5/12,45.685224,TRUE
2012,National,35,245,DEM,Barack Obama,3/6/12,48.452488,TRUE
2012,National,35,245,REP,Mitt Romney,3/6/12,45.535994,TRUE
2012,National,35,244,DEM,Barack Obama,3/7/12,48.343239,TRUE
2012,National,35,244,REP,Mitt Romney,3/7/12,45.693832,TRUE
2012,National,35,243,DEM,Barack Obama,3/8/12,48.085454,TRUE
2012,National,35,243,REP,Mitt Romney,3/8/12,45.974833,TRUE
2012,National,35,242,DEM,Barack Obama,3/9/12,47.89747,TRUE
2012,National,35,242,REP,Mitt Romney,3/9/12,46.159583,TRUE
2012,National,34,241,DEM,Barack Obama,3/10/12,47.645579,TRUE
2012,National,34,241,REP,Mitt Romney,3/10/12,46.770648,TRUE
2012,National,34,240,DEM,Barack Obama,3/11/12,48.282782,TRUE
2012,National,34,240,REP,Mitt Romney,3/11/12,46.212422,TRUE
2012,National,34,239,DEM,Barack Obama,3/12/12,48.153854,TRUE
2012,National,34,239,REP,Mitt Romney,3/12/12,46.082124,TRUE
2012,National,34,238,DEM,Barack Obama,3/13/12,48.081948,TRUE
2012,National,34,238,REP,Mitt Romney,3/13/12,46.211108,TRUE
2012,National,34,237,DEM,Barack Obama,3/14/12,48.050615,TRUE
2012,National,34,237,REP,Mitt Romney,3/14/12,46.321026,TRUE
2012,National,34,236,DEM,Barack Obama,3/15/12,48.027574,TRUE
2012,National,34,236,REP,Mitt Romney,3/15/12,46.376592,TRUE
2012,National,34,235,DEM,Barack Obama,3/16/12,48.446812,TRUE
2012,National,34,235,REP,Mitt Romney,3/16/12,46.298565,TRUE
2012,National,33,234,DEM,Barack Obama,3/17/12,48.332318,TRUE
2012,National,33,234,REP,Mitt Romney,3/17/12,46.423142,TRUE
2012,National,33,233,DEM,Barack Obama,3/18/12,48.268485,TRUE
2012,National,33,233,REP,Mitt Romney,3/18/12,46.54985,TRUE
2012,National,33,232,DEM,Barack Obama,3/19/12,48.255672,TRUE
2012,National,33,232,REP,Mitt Romney,3/19/12,46.586142,TRUE
2012,National,33,231,DEM,Barack Obama,3/20/12,48.337675,TRUE
2012,National,33,231,REP,Mitt Romney,3/20/12,46.472758,TRUE
2012,National,33,230,DEM,Barack Obama,3/21/12,48.353688,TRUE
2012,National,33,230,REP,Mitt Romney,3/21/12,46.513921,TRUE
2012,National,33,229,DEM,Barack Obama,3/22/12,47.873762,TRUE
2012,National,33,229,REP,Mitt Romney,3/22/12,46.547173,TRUE
2012,National,33,228,DEM,Barack Obama,3/23/12,47.873762,TRUE
2012,National,33,228,REP,Mitt Romney,3/23/12,46.547173,TRUE
2012,National,32,227,DEM,Barack Obama,3/24/12,47.732746,TRUE
2012,National,32,227,REP,Mitt Romney,3/24/12,46.657674,TRUE
2012,National,32,226,DEM,Barack Obama,3/25/12,48.433622,TRUE
2012,National,32,226,REP,Mitt Romney,3/25/12,44.794039,TRUE
2012,National,32,225,DEM,Barack Obama,3/26/12,48.394576,TRUE
2012,National,32,225,REP,Mitt Romney,3/26/12,44.829295,TRUE
2012,National,32,224,DEM,Barack Obama,3/27/12,48.284524,TRUE
2012,National,32,224,REP,Mitt Romney,3/27/12,44.882947,TRUE
2012,National,32,223,DEM,Barack Obama,3/28/12,48.225771,TRUE
2012,National,32,223,REP,Mitt Romney,3/28/12,44.942651,TRUE
2012,National,32,222,DEM,Barack Obama,3/29/12,48.295444,TRUE
2012,National,32,222,REP,Mitt Romney,3/29/12,44.892899,TRUE
2012,National,32,221,DEM,Barack Obama,3/30/12,48.326333,TRUE
2012,National,32,221,REP,Mitt Romney,3/30/12,44.885243,TRUE
2012,National,31,220,DEM,Barack Obama,3/31/12,48.344906,TRUE
2012,National,31,220,REP,Mitt Romney,3/31/12,44.797756,TRUE
2012,National,31,219,DEM,Barack Obama,4/1/12,48.240922,TRUE
2012,National,31,219,REP,Mitt Romney,4/1/12,44.861952,TRUE
2012,National,31,218,DEM,Barack Obama,4/2/12,48.120519,TRUE
2012,National,31,218,REP,Mitt Romney,4/2/12,44.926067,TRUE
2012,National,31,217,DEM,Barack Obama,4/3/12,47.940741,TRUE
2012,National,31,217,REP,Mitt Romney,4/3/12,45.337291,TRUE
2012,National,31,216,DEM,Barack Obama,4/4/12,47.951713,TRUE
2012,National,31,216,REP,Mitt Romney,4/4/12,45.39415,TRUE
2012,National,31,215,DEM,Barack Obama,4/5/12,47.754883,TRUE
2012,National,31,215,REP,Mitt Romney,4/5/12,44.585817,TRUE
2012,National,31,214,DEM,Barack Obama,4/6/12,47.822087,TRUE
2012,National,31,214,REP,Mitt Romney,4/6/12,44.41289,TRUE
2012,National,30,213,DEM,Barack Obama,4/7/12,47.768054,TRUE
2012,National,30,213,REP,Mitt Romney,4/7/12,44.568862,TRUE
2012,National,30,212,DEM,Barack Obama,4/8/12,48.180063,TRUE
2012,National,30,212,REP,Mitt Romney,4/8/12,44.565479,TRUE
2012,National,30,211,DEM,Barack Obama,4/9/12,48.154042,TRUE
2012,National,30,211,REP,Mitt Romney,4/9/12,44.564482,TRUE
2012,National,30,210,DEM,Barack Obama,4/10/12,47.987876,TRUE
2012,National,30,210,REP,Mitt Romney,4/10/12,44.666104,TRUE
2012,National,30,209,DEM,Barack Obama,4/11/12,47.568006,TRUE
2012,National,30,209,REP,Mitt Romney,4/11/12,45.244852,TRUE
2012,National,30,208,DEM,Barack Obama,4/12/12,47.687666,TRUE
2012,National,30,208,REP,Mitt Romney,4/12/12,45.217467,TRUE
2012,National,30,207,DEM,Barack Obama,4/13/12,47.421559,TRUE
2012,National,30,207,REP,Mitt Romney,4/13/12,45.464339,TRUE
2012,National,29,206,DEM,Barack Obama,4/14/12,47.392936,TRUE
2012,National,29,206,REP,Mitt Romney,4/14/12,45.584289,TRUE
2012,National,29,205,DEM,Barack Obama,4/15/12,47.138702,TRUE
2012,National,29,205,REP,Mitt Romney,4/15/12,45.810876,TRUE
2012,National,29,204,DEM,Barack Obama,4/16/12,47.268001,TRUE
2012,National,29,204,REP,Mitt Romney,4/16/12,45.75232,TRUE
2012,National,29,203,DEM,Barack Obama,4/17/12,47.192467,TRUE
2012,National,29,203,REP,Mitt Romney,4/17/12,45.633284,TRUE
2012,National,29,202,DEM,Barack Obama,4/18/12,47.1152,TRUE
2012,National,29,202,REP,Mitt Romney,4/18/12,45.660179,TRUE
2012,National,29,201,DEM,Barack Obama,4/19/12,47.114696,TRUE
2012,National,29,201,REP,Mitt Romney,4/19/12,45.649352,TRUE
2012,National,29,200,DEM,Barack Obama,4/20/12,47.17886,TRUE
2012,National,29,200,REP,Mitt Romney,4/20/12,45.605078,TRUE
2012,National,28,199,DEM,Barack Obama,4/21/12,47.21352,TRUE
2012,National,28,199,REP,Mitt Romney,4/21/12,45.546322,TRUE
2012,National,28,198,DEM,Barack Obama,4/22/12,47.215064,TRUE
2012,National,28,198,REP,Mitt Romney,4/22/12,45.155191,TRUE
2012,National,28,197,DEM,Barack Obama,4/23/12,47.241314,TRUE
2012,National,28,197,REP,Mitt Romney,4/23/12,45.282429,TRUE
2012,National,28,196,DEM,Barack Obama,4/24/12,47.238839,TRUE
2012,National,28,196,REP,Mitt Romney,4/24/12,45.566914,TRUE
2012,National,28,195,DEM,Barack Obama,4/25/12,47.165688,TRUE
2012,National,28,195,REP,Mitt Romney,4/25/12,46.68694,TRUE
2012,National,28,194,DEM,Barack Obama,4/26/12,47.805867,TRUE
2012,National,28,194,REP,Mitt Romney,4/26/12,46.094799,TRUE
2012,National,28,193,DEM,Barack Obama,4/27/12,47.387006,TRUE
2012,National,28,193,REP,Mitt Romney,4/27/12,46.265716,TRUE
2012,National,27,192,DEM,Barack Obama,4/28/12,47.181307,TRUE
2012,National,27,192,REP,Mitt Romney,4/28/12,46.873883,TRUE
2012,National,27,191,DEM,Barack Obama,4/29/12,47.121088,TRUE
2012,National,27,191,REP,Mitt Romney,4/29/12,46.820844,TRUE
2012,National,27,190,DEM,Barack Obama,4/30/12,47.267047,TRUE
2012,National,27,190,REP,Mitt Romney,4/30/12,46.413819,TRUE
2012,National,27,189,DEM,Barack Obama,5/1/12,47.157751,TRUE
2012,National,27,189,REP,Mitt Romney,5/1/12,46.369921,TRUE
2012,National,27,188,DEM,Barack Obama,5/2/12,47.262488,TRUE
2012,National,27,188,REP,Mitt Romney,5/2/12,46.340136,TRUE
2012,National,27,187,DEM,Barack Obama,5/3/12,47.121028,TRUE
2012,National,27,187,REP,Mitt Romney,5/3/12,46.514954,TRUE
2012,National,27,186,DEM,Barack Obama,5/4/12,47.139571,TRUE
2012,National,27,186,REP,Mitt Romney,5/4/12,46.493795,TRUE
2012,National,26,185,DEM,Barack Obama,5/5/12,47.119357,TRUE
2012,National,26,185,REP,Mitt Romney,5/5/12,46.576921,TRUE
2012,National,26,184,DEM,Barack Obama,5/6/12,46.980411,TRUE
2012,National,26,184,REP,Mitt Romney,5/6/12,46.686715,TRUE
2012,National,26,183,DEM,Barack Obama,5/7/12,46.967797,TRUE
2012,National,26,183,REP,Mitt Romney,5/7/12,46.421481,TRUE
2012,National,26,182,DEM,Barack Obama,5/8/12,46.74106,TRUE
2012,National,26,182,REP,Mitt Romney,5/8/12,46.761036,TRUE
2012,National,26,181,DEM,Barack Obama,5/9/12,46.760232,TRUE
2012,National,26,181,REP,Mitt Romney,5/9/12,46.812828,TRUE
2012,National,26,180,DEM,Barack Obama,5/10/12,46.717927,TRUE
2012,National,26,180,REP,Mitt Romney,5/10/12,46.869464,TRUE
2012,National,26,179,DEM,Barack Obama,5/11/12,46.694968,TRUE
2012,National,26,179,REP,Mitt Romney,5/11/12,46.885286,TRUE
2012,National,25,178,DEM,Barack Obama,5/12/12,46.589352,TRUE
2012,National,25,178,REP,Mitt Romney,5/12/12,46.712548,TRUE
2012,National,25,177,DEM,Barack Obama,5/13/12,46.422674,TRUE
2012,National,25,177,REP,Mitt Romney,5/13/12,46.690522,TRUE
2012,National,25,176,DEM,Barack Obama,5/14/12,46.097385,TRUE
2012,National,25,176,REP,Mitt Romney,5/14/12,46.866392,TRUE
2012,National,25,175,DEM,Barack Obama,5/15/12,46.159944,TRUE
2012,National,25,175,REP,Mitt Romney,5/15/12,46.31713,TRUE
2012,National,25,174,DEM,Barack Obama,5/16/12,45.892057,TRUE
2012,National,25,174,REP,Mitt Romney,5/16/12,46.31265,TRUE
2012,National,25,173,DEM,Barack Obama,5/17/12,45.820104,TRUE
2012,National,25,173,REP,Mitt Romney,5/17/12,46.360073,TRUE
2012,National,25,172,DEM,Barack Obama,5/18/12,45.76682,TRUE
2012,National,25,172,REP,Mitt Romney,5/18/12,46.388536,TRUE
2012,National,24,171,DEM,Barack Obama,5/19/12,45.792301,TRUE
2012,National,24,171,REP,Mitt Romney,5/19/12,46.278671,TRUE
2012,National,24,170,DEM,Barack Obama,5/20/12,46.080179,TRUE
2012,National,24,170,REP,Mitt Romney,5/20/12,46.257992,TRUE
2012,National,24,169,DEM,Barack Obama,5/21/12,46.097213,TRUE
2012,National,24,169,REP,Mitt Romney,5/21/12,46.139045,TRUE
2012,National,24,168,DEM,Barack Obama,5/22/12,46.088168,TRUE
2012,National,24,168,REP,Mitt Romney,5/22/12,46.144984,TRUE
2012,National,24,167,DEM,Barack Obama,5/23/12,46.114068,TRUE
2012,National,24,167,REP,Mitt Romney,5/23/12,46.050058,TRUE
2012,National,24,166,DEM,Barack Obama,5/24/12,46.078457,TRUE
2012,National,24,166,REP,Mitt Romney,5/24/12,46.109728,TRUE
2012,National,24,165,DEM,Barack Obama,5/25/12,46.065455,TRUE
2012,National,24,165,REP,Mitt Romney,5/25/12,45.965231,TRUE
2012,National,23,164,DEM,Barack Obama,5/26/12,46.086912,TRUE
2012,National,23,164,REP,Mitt Romney,5/26/12,45.942278,TRUE
2012,National,23,163,DEM,Barack Obama,5/27/12,46.039228,TRUE
2012,National,23,163,REP,Mitt Romney,5/27/12,46.229292,TRUE
2012,National,23,162,DEM,Barack Obama,5/28/12,46.052934,TRUE
2012,National,23,162,REP,Mitt Romney,5/28/12,46.093669,TRUE
2012,National,23,161,DEM,Barack Obama,5/29/12,46.073273,TRUE
2012,National,23,161,REP,Mitt Romney,5/29/12,46.055555,TRUE
2012,National,23,160,DEM,Barack Obama,5/30/12,46.114494,TRUE
2012,National,23,160,REP,Mitt Romney,5/30/12,45.937105,TRUE
2012,National,23,159,DEM,Barack Obama,5/31/12,45.967689,TRUE
2012,National,23,159,REP,Mitt Romney,5/31/12,46.223044,TRUE
2012,National,23,158,DEM,Barack Obama,6/1/12,45.994589,TRUE
2012,National,23,158,REP,Mitt Romney,6/1/12,46.229444,TRUE
2012,National,22,157,DEM,Barack Obama,6/2/12,46.063917,TRUE
2012,National,22,157,REP,Mitt Romney,6/2/12,46.308925,TRUE
2012,National,22,156,DEM,Barack Obama,6/3/12,46.333679,TRUE
2012,National,22,156,REP,Mitt Romney,6/3/12,45.825199,TRUE
2012,National,22,155,DEM,Barack Obama,6/4/12,46.401446,TRUE
2012,National,22,155,REP,Mitt Romney,6/4/12,45.605659,TRUE
2012,National,22,154,DEM,Barack Obama,6/5/12,46.206024,TRUE
2012,National,22,154,REP,Mitt Romney,6/5/12,45.623118,TRUE
2012,National,22,153,DEM,Barack Obama,6/6/12,46.194505,TRUE
2012,National,22,153,REP,Mitt Romney,6/6/12,45.90046,TRUE
2012,National,22,152,DEM,Barack Obama,6/7/12,46.307339,TRUE
2012,National,22,152,REP,Mitt Romney,6/7/12,45.74661,TRUE
